ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
401833;3382;58.155
402167;5234;72.3464
402500;3445;58.6941
402833;4834;69.527
403167;4727;68.7532
403500;3158;56.1961
403833;4676;68.3813
404167;3083;55.5248
404500;4442;66.6483
404833;4226;65.0077
405167;2801;52.9245
405500;4291;65.5057
405833;2579;50.7839
406167;3925;62.6498
406500;3801;61.6523
406833;2347;48.4458
407167;3696;60.7947
407500;2277;47.7179
407833;3457;58.7963
408167;3339;57.7841
408500;2126;46.1086
408833;3152;56.1427
409167;2098;45.8039
409500;3009;54.8544
409833;2838;53.2729
410167;1895;43.5316
410500;2781;52.7352
410833;1702;41.2553
411167;2525;50.2494
411500;2422;49.2138
411833;1570;39.6232
412167;2371;48.6929
412500;1621;40.2616
412833;2176;46.6476
413167;2157;46.4435
413500;1589;39.8623
413833;2104;45.8694
414167;1228;35.0428
414500;1962;44.2945
414833;1908;43.6807
415167;1204;34.6987
415500;1765;42.0119
415833;1178;34.322
416167;1726;41.5452
416500;1734;41.6413
416833;1064;32.619
417167;1580;39.7492
417500;1636;40.4475
417833;1086;32.9545
418167;1478;38.4448
